APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Rahata,bajri,Rahata:bajri,2015-03-01,1253,1,1214.183588525745
Rahata,bajri,Rahata:bajri,2015-04-01,1223,2,1208.8839019273814
Rahata,bajri,Rahata:bajri,2015-05-01,1176,2,1122.578488315467
Rahata,bajri,Rahata:bajri,2015-06-01,1223,2,1231.9552989647905
Rahata,bajri,Rahata:bajri,2015-07-01,1212,3,1242.6954010620445
Rahata,bajri,Rahata:bajri,2015-08-01,1211,3,1250.1560826715875
Rahata,bajri,Rahata:bajri,2015-09-01,1339,3,1267.6189967686496
Rahata,bajri,Rahata:bajri,2015-10-01,1150,4,1291.1898315240733
Rahata,bajri,Rahata:bajri,2015-11-01,1250,4,1322.7542537182933
Rahata,bajri,Rahata:bajri,2015-12-01,1425,4,1357.0241978148747
Rahata,bajri,Rahata:bajri,2016-01-01,1400,1,1389.1215258383477
Rahata,bajri,Rahata:bajri,2016-02-01,1456,1,1424.416288837339
Rahata,bajri,Rahata:bajri,2016-03-01,1540,1,1492.292678634994
Rahata,bajri,Rahata:bajri,2016-04-01,1511,2,1493.5597512774107
Rahata,bajri,Rahata:bajri,2016-05-01,1658,2,1582.6829367576906
Rahata,bajri,Rahata:bajri,2016-06-01,1577,2,1588.5474296545174
Rahata,bajri,Rahata:bajri,2016-07-01,1641,3,1682.5603573785604
Rahata,bajri,Rahata:bajri,2016-08-01,1643,3,1696.1242310730124
Rahata,bajri,Rahata:bajri,2016-09-01,1502,3,1421.9295990638623
Rahata,bajri,Rahata:bajri,2016-10-01,1205,4,1352.9423886839204
Rahata,bajri,Rahata:bajri,2016-11-01,1236,4,1307.9394060766485
Rahata,wheat(husked),Rahata:wheat(husked),2014-09-01,1490,3,1479.9302524714105
Rahata,wheat(husked),Rahata:wheat(husked),2014-10-01,1470,4,1414.9965084610037
Rahata,wheat(husked),Rahata:wheat(husked),2014-11-01,1545,4,1525.9246160361447
Rahata,wheat(husked),Rahata:wheat(husked),2014-12-01,1541,4,1508.8126370578827
Rahata,wheat(husked),Rahata:wheat(husked),2015-01-01,1604,1,1589.3599609049356
Rahata,wheat(husked),Rahata:wheat(husked),2015-02-01,1528,1,1553.669663469688
Rahata,wheat(husked),Rahata:wheat(husked),2015-03-01,1380,1,1427.4439716824622
Rahata,wheat(husked),Rahata:wheat(husked),2015-04-01,1394,2,1403.0694870365453
Rahata,wheat(husked),Rahata:wheat(husked),2015-05-01,1403,2,1453.7967112496208
Rahata,wheat(husked),Rahata:wheat(husked),2015-06-01,1432,2,1450.6301149223257
Rahata,wheat(husked),Rahata:wheat(husked),2015-07-01,1465,3,1446.0652812557048
Rahata,wheat(husked),Rahata:wheat(husked),2015-08-01,1444,3,1440.8424535470488
Rahata,wheat(husked),Rahata:wheat(husked),2015-09-01,1454,3,1444.173548384853
Rahata,wheat(husked),Rahata:wheat(husked),2015-10-01,1513,4,1456.387562790135
Rahata,wheat(husked),Rahata:wheat(husked),2015-11-01,1490,4,1471.6036750122043
Rahata,wheat(husked),Rahata:wheat(husked),2015-12-01,1519,4,1487.2721581381725
Rahata,wheat(husked),Rahata:wheat(husked),2016-01-01,1515,1,1501.1722822761706
Rahata,wheat(husked),Rahata:wheat(husked),2016-02-01,1490,1,1515.0312817865413
Rahata,wheat(husked),Rahata:wheat(husked),2016-03-01,1499,1,1550.535154747834
Rahata,wheat(husked),Rahata:wheat(husked),2016-04-01,1572,2,1582.227570747094
Rahata,wheat(husked),Rahata:wheat(husked),2016-05-01,1595,2,1652.7482212709517
Rahata,wheat(husked),Rahata:wheat(husked),2016-06-01,1621,2,1642.0889778555097
Rahata,wheat(husked),Rahata:wheat(husked),2016-07-01,1614,3,1593.1394975745443
Rahata,wheat(husked),Rahata:wheat(husked),2016-08-01,1632,3,1628.4313602415398
Rahata,wheat(husked),Rahata:wheat(husked),2016-09-01,1453,3,1443.1803066046707
Rahata,wheat(husked),Rahata:wheat(husked),2016-10-01,1652,4,1590.1865523656993
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2014-09-01,1382,3,1357.3645833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2014-10-01,1263,4,1319.8229166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2014-11-01,1442,4,1485.9895833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2014-12-01,1368,4,1236.6979166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-01-01,1429,1,1514.15625
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-02-01,1374,1,1306.9895833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-03-01,1381,1,1269.59375
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-04-01,1217,2,1157.71875
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-05-01,1121,2,1131.3645833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-06-01,1148,2,1227.03125
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-07-01,1168,3,1221.9479166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-08-01,1152,3,1216.3229166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-09-01,1247,3,1222.3645833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-10-01,1183,4,1239.8229166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-11-01,1225,4,1268.9895833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2015-12-01,1431,4,1299.6979166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-01-01,1244,1,1329.15625
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-02-01,1424,1,1356.9895833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-03-01,1476,1,1364.59375
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-04-01,1541,2,1481.71875
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-05-01,1497,2,1507.3645833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-06-01,1509,2,1588.03125
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-07-01,1514,3,1567.9479166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-08-01,1474,3,1538.3229166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-09-01,1463,3,1438.3645833333333
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-10-01,1308,4,1364.8229166666667
Rahata,sorgum(jawar),Rahata:sorgum(jawar),2016-11-01,1380,4,1423.9895833333333
Rahata,maize,Rahata:maize,2014-09-01,1475,3,1405.4600694444443
Rahata,maize,Rahata:maize,2014-10-01,900,4,969.2100694444445
Rahata,maize,Rahata:maize,2014-11-01,1107,4,1150.1684027777776
Rahata,maize,Rahata:maize,2014-12-01,985,4,989.6684027777777
Rahata,maize,Rahata:maize,2015-01-01,1086,1,1072.7934027777776
Rahata,maize,Rahata:maize,2015-02-01,1143,1,1182.1684027777776
Rahata,maize,Rahata:maize,2015-03-01,1225,1,1224.7100694444443
Rahata,maize,Rahata:maize,2015-04-01,1283,2,1240.4600694444446
Rahata,maize,Rahata:maize,2015-05-01,1228,2,1184.1475694444443
Rahata,maize,Rahata:maize,2015-06-01,1200,2,1257.0850694444443
Rahata,maize,Rahata:maize,2015-07-01,1319,3,1283.376736111111
Rahata,maize,Rahata:maize,2015-08-01,1310,3,1301.751736111111
Rahata,maize,Rahata:maize,2015-09-01,1383,3,1313.4600694444443
Rahata,maize,Rahata:maize,2015-10-01,1253,4,1322.2100694444443
Rahata,maize,Rahata:maize,2015-11-01,1292,4,1335.1684027777776
Rahata,maize,Rahata:maize,2015-12-01,1342,4,1346.6684027777776
Rahata,maize,Rahata:maize,2016-01-01,1360,1,1346.7934027777776
Rahata,maize,Rahata:maize,2016-02-01,1310,1,1349.1684027777776
Rahata,maize,Rahata:maize,2016-03-01,1339,1,1338.7100694444443
Rahata,maize,Rahata:maize,2016-04-01,1379,2,1336.4600694444446
Rahata,maize,Rahata:maize,2016-05-01,1443,2,1399.1475694444443
Rahata,maize,Rahata:maize,2016-08-01,1425,3,1318.0850694444443
Rahata,maize,Rahata:maize,2016-09-01,1581,3,1225.376736111111
Rahata,maize,Rahata:maize,2016-10-01,1118,4,1416.751736111111
Rahata,maize,Rahata:maize,2016-11-01,1042,4,1511.4600694444443
Rahata,gram,Rahata:gram,2014-09-01,2550,3,2783.81194133241
Rahata,gram,Rahata:gram,2014-10-01,2244,4,2249.8134878534443
Rahata,gram,Rahata:gram,2014-11-01,2332,4,2419.3245019109377
Rahata,gram,Rahata:gram,2014-12-01,2206,4,2354.835083193965
Rahata,gram,Rahata:gram,2015-01-01,2339,1,2438.198498103015
Rahata,gram,Rahata:gram,2015-02-01,2929,1,3088.2966278464705
Rahata,gram,Rahata:gram,2015-03-01,3164,1,3186.4048496243545
Rahata,gram,Rahata:gram,2015-04-01,3557,2,3245.01899971277
Rahata,gram,Rahata:gram,2015-05-01,4071,2,3356.5340082978814
Rahata,gram,Rahata:gram,2015-06-01,3783,2,3485.436629540617
Rahata,gram,Rahata:gram,2015-07-01,3403,3,3618.8942641495914
Rahata,gram,Rahata:gram,2015-08-01,3542,3,3726.6394868594216
Rahata,gram,Rahata:gram,2015-09-01,3485,3,3804.542986487627
Rahata,gram,Rahata:gram,2015-10-01,3877,4,3887.044069700447
Rahata,gram,Rahata:gram,2015-11-01,3803,4,3945.4078390940376
Rahata,gram,Rahata:gram,2015-12-01,3763,4,4016.8832357474575
Rahata,gram,Rahata:gram,2016-01-01,3917,1,4083.12249554062
Rahata,gram,Rahata:gram,2016-02-01,3882,1,4093.126496858996
Rahata,gram,Rahata:gram,2016-03-01,4041,1,4069.615043404556
Rahata,gram,Rahata:gram,2016-04-01,4618,2,4212.959724676292
Rahata,gram,Rahata:gram,2016-05-01,4381,2,3612.1285901137358
Rahata,gram,Rahata:gram,2016-06-01,5152,2,4746.753770920766
Rahata,gram,Rahata:gram,2016-09-01,5125,3,3817.7579806926337
Rahata,gram,Rahata:gram,2016-10-01,4001,4,3777.141659465083
Rahata,pomegranate,Rahata:pomegranate,2014-09-01,5978,3,6028.001084974418
Rahata,pomegranate,Rahata:pomegranate,2014-10-01,6688,4,5861.4436292085975
Rahata,pomegranate,Rahata:pomegranate,2014-11-01,6813,4,7466.484670885135
Rahata,pomegranate,Rahata:pomegranate,2014-12-01,6917,4,6948.793911887096
Rahata,pomegranate,Rahata:pomegranate,2015-01-01,6575,1,6886.234047583344
Rahata,pomegranate,Rahata:pomegranate,2015-02-01,7438,1,7669.308015826259
Rahata,pomegranate,Rahata:pomegranate,2015-03-01,7818,1,7620.9415523585985
Rahata,pomegranate,Rahata:pomegranate,2015-04-01,8565,2,8043.545365431144
Rahata,pomegranate,Rahata:pomegranate,2015-05-01,8062,2,7564.6039052686465
Rahata,pomegranate,Rahata:pomegranate,2015-06-01,7205,2,7093.398041708888
Rahata,pomegranate,Rahata:pomegranate,2015-07-01,6263,3,7051.667300340599
Rahata,pomegranate,Rahata:pomegranate,2015-08-01,6800,3,6978.6385029460935
Rahata,pomegranate,Rahata:pomegranate,2015-09-01,6792,3,6848.809529800308
Rahata,pomegranate,Rahata:pomegranate,2015-10-01,7600,4,6660.731396827951
Rahata,pomegranate,Rahata:pomegranate,2015-11-01,5906,4,6472.487665675562
Rahata,pomegranate,Rahata:pomegranate,2015-12-01,6375,4,6404.3026150470205
Rahata,pomegranate,Rahata:pomegranate,2016-01-01,6109,1,6398.175482385803
Rahata,pomegranate,Rahata:pomegranate,2016-02-01,6140,1,6330.942621292448
Rahata,pomegranate,Rahata:pomegranate,2016-03-01,5980,1,5829.269695971402
Rahata,pomegranate,Rahata:pomegranate,2016-04-01,5860,2,5503.23127162014
Rahata,pomegranate,Rahata:pomegranate,2016-05-01,6220,2,5836.248609621804
Rahata,pomegranate,Rahata:pomegranate,2016-06-01,7400,2,7285.377586210378
Rahata,pomegranate,Rahata:pomegranate,2016-07-01,5920,3,6665.47507871888
Rahata,pomegranate,Rahata:pomegranate,2016-08-01,5519,3,5663.986161435219
Rahata,pomegranate,Rahata:pomegranate,2016-09-01,7560,3,7623.233222215891
Rahata,pomegranate,Rahata:pomegranate,2016-10-01,6250,4,5477.575161865092
Rahata,pomegranate,Rahata:pomegranate,2016-11-01,5000,4,5479.586577781546
Rahata,ginger (fresh),Rahata:ginger (fresh),2014-09-01,6346,3,5587.653775984935
Rahata,ginger (fresh),Rahata:ginger (fresh),2014-10-01,6356,4,6446.355232565443
Rahata,ginger (fresh),Rahata:ginger (fresh),2014-11-01,4427,4,4094.5875142751406
Rahata,ginger (fresh),Rahata:ginger (fresh),2014-12-01,3867,4,3086.7272017044666
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-01-01,3464,1,3370.9916788555133
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-02-01,3508,1,3539.0755411372083
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-03-01,3657,1,4282.67366472807
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-04-01,3242,2,4727.365357149638
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-05-01,3263,2,4635.854022966969
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-06-01,3800,2,4036.436816094286
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-07-01,4600,3,4079.5717058291048
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-08-01,4955,3,4085.0275021592015
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-09-01,4592,3,4043.2565615069057
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-10-01,3889,4,3944.285006206263
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-11-01,4125,4,3815.2639476812637
Rahata,ginger (fresh),Rahata:ginger (fresh),2015-12-01,4643,4,3706.148021079348
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-01-01,3700,1,3600.6550842278866
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-02-01,3400,1,3430.118825503566
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-03-01,2785,1,3261.4837725643083
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-04-01,1792,2,2613.028599633606
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-05-01,1686,2,2395.3569974631655
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-06-01,2817,2,2992.27434498358
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-07-01,3108,3,2756.371491677578
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-08-01,2446,3,2016.5443532354
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-09-01,2590,3,2280.49531670359
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-10-01,1500,4,1521.3236074336319
Rahata,ginger (fresh),Rahata:ginger (fresh),2016-11-01,1391,4,1286.5532487817304
Rahata,potato,Rahata:potato,2014-09-01,2154,3,2066.62463411752
Rahata,potato,Rahata:potato,2014-10-01,2244,4,2259.0740560019567
Rahata,potato,Rahata:potato,2014-12-01,2317,4,1099.4098553498195
Rahata,potato,Rahata:potato,2015-01-01,1292,1,2245.1981389268535
Rahata,potato,Rahata:potato,2015-02-01,1158,1,1542.8678028417148
Rahata,potato,Rahata:potato,2015-03-01,800,1,1224.4208363690877
Rahata,potato,Rahata:potato,2015-04-01,696,2,916.7646009423516
Rahata,potato,Rahata:potato,2015-05-01,886,2,762.7059698255055
Rahata,potato,Rahata:potato,2015-06-01,1011,2,847.2993008122005
Rahata,potato,Rahata:potato,2015-07-01,889,3,936.6383018885567
Rahata,potato,Rahata:potato,2015-08-01,900,3,871.6195330606673
Rahata,potato,Rahata:potato,2015-09-01,900,3,851.7612062606398
Rahata,potato,Rahata:potato,2015-10-01,900,4,863.4921869571812
Rahata,potato,Rahata:potato,2015-11-01,1110,4,906.0457443858115
Rahata,potato,Rahata:potato,2015-12-01,1031,4,954.8864940831766
Rahata,potato,Rahata:potato,2016-01-01,882,1,999.0501861172146
Rahata,potato,Rahata:potato,2016-02-01,1050,1,1053.2580511659385
Rahata,potato,Rahata:potato,2016-03-01,1214,1,1110.2261469667894
Rahata,potato,Rahata:potato,2016-04-01,1392,2,1391.1902819300187
Rahata,potato,Rahata:potato,2016-05-01,1464,2,1525.411939651011
Rahata,potato,Rahata:potato,2016-06-01,1585,2,1400.0521178206113
Rahata,potato,Rahata:potato,2016-07-01,1729,3,1468.4190984108432
Rahata,potato,Rahata:potato,2016-08-01,1546,3,1695.1970446140538
Rahata,potato,Rahata:potato,2016-09-01,1465,3,1463.1364720877214
Rahata,potato,Rahata:potato,2016-10-01,1400,4,1405.5733932136336
Rahata,potato,Rahata:potato,2016-11-01,1236,4,1409.404491266818
Rahata,bottle gourd,Rahata:bottle gourd,2014-09-01,369,3,620.3819444444445
Rahata,bottle gourd,Rahata:bottle gourd,2014-10-01,333,4,268.9236111111111
Rahata,bottle gourd,Rahata:bottle gourd,2014-11-01,360,4,118.17361111111109
Rahata,bottle gourd,Rahata:bottle gourd,2014-12-01,663,4,649.7986111111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-01-01,661,1,896.2569444444443
Rahata,bottle gourd,Rahata:bottle gourd,2015-02-01,656,1,730.7986111111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-03-01,709,1,571.5069444444445
Rahata,bottle gourd,Rahata:bottle gourd,2015-04-01,462,2,218.65277777777783
Rahata,bottle gourd,Rahata:bottle gourd,2015-05-01,450,2,289.7361111111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-06-01,633,2,726.6736111111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-07-01,600,3,767.2152777777778
Rahata,bottle gourd,Rahata:bottle gourd,2015-08-01,773,3,810.8819444444445
Rahata,bottle gourd,Rahata:bottle gourd,2015-09-01,617,3,868.3819444444445
Rahata,bottle gourd,Rahata:bottle gourd,2015-10-01,1025,4,960.9236111111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-11-01,1320,4,1078.173611111111
Rahata,bottle gourd,Rahata:bottle gourd,2015-12-01,1215,4,1201.798611111111
Rahata,bottle gourd,Rahata:bottle gourd,2016-01-01,1082,1,1317.2569444444443
Rahata,bottle gourd,Rahata:bottle gourd,2016-02-01,1283,1,1357.798611111111
Rahata,bottle gourd,Rahata:bottle gourd,2016-03-01,1462,1,1324.5069444444443
Rahata,bottle gourd,Rahata:bottle gourd,2016-04-01,1930,2,1686.6527777777778
Rahata,bottle gourd,Rahata:bottle gourd,2016-05-01,1796,2,1635.736111111111
Rahata,bottle gourd,Rahata:bottle gourd,2016-06-01,2254,2,2347.6736111111113
Rahata,bottle gourd,Rahata:bottle gourd,2016-07-01,1750,3,1917.2152777777778
Rahata,bottle gourd,Rahata:bottle gourd,2016-08-01,596,3,633.8819444444445
Rahata,bottle gourd,Rahata:bottle gourd,2016-09-01,375,3,626.3819444444445
Rahata,bottle gourd,Rahata:bottle gourd,2016-10-01,550,4,485.9236111111111
Rahata,bottle gourd,Rahata:bottle gourd,2016-11-01,627,4,385.1736111111111
Rahata,carrot,Rahata:carrot,2014-09-01,1750,3,1425.733740306105
Rahata,carrot,Rahata:carrot,2014-10-01,1500,4,1146.5538858882778
Rahata,carrot,Rahata:carrot,2014-11-01,1417,4,1387.3510056091932
Rahata,carrot,Rahata:carrot,2014-12-01,1382,4,1281.92653150924
Rahata,carrot,Rahata:carrot,2015-01-01,1290,1,1787.0072140974235
Rahata,carrot,Rahata:carrot,2015-02-01,1209,1,2273.888791083943
Rahata,carrot,Rahata:carrot,2015-03-01,1078,1,1821.638567532519
Rahata,carrot,Rahata:carrot,2015-04-01,1650,2,2031.4711349132433
Rahata,carrot,Rahata:carrot,2015-05-01,1600,2,1822.8198340063766
Rahata,carrot,Rahata:carrot,2015-06-01,1929,2,1956.3400800167146
Rahata,carrot,Rahata:carrot,2015-07-01,2625,3,1995.0319145878832
Rahata,carrot,Rahata:carrot,2015-08-01,3045,3,1993.1352560304726
Rahata,carrot,Rahata:carrot,2015-09-01,2436,3,1984.621366506098
Rahata,carrot,Rahata:carrot,2015-10-01,2578,4,1970.54394521332
Rahata,carrot,Rahata:carrot,2015-11-01,2000,4,1958.15244263824
Rahata,carrot,Rahata:carrot,2015-12-01,2154,4,1998.0244203117968
Rahata,carrot,Rahata:carrot,2016-01-01,1436,1,1989.2576429797675
Rahata,carrot,Rahata:carrot,2016-02-01,1018,1,1914.655739721633
Rahata,carrot,Rahata:carrot,2016-03-01,1067,1,1803.0504188842278
Rahata,carrot,Rahata:carrot,2016-04-01,1327,2,1633.7952703211358
Rahata,carrot,Rahata:carrot,2016-05-01,1629,2,1855.8584434977422
Rahata,carrot,Rahata:carrot,2016-06-01,2846,2,2886.3368935860913
Rahata,carrot,Rahata:carrot,2016-07-01,1500,3,1140.0182369073618
Rahata,carrot,Rahata:carrot,2016-08-01,2400,3,1570.944044161949
Rahata,carrot,Rahata:carrot,2016-09-01,2125,3,1731.2481132288415
Rahata,carrot,Rahata:carrot,2016-10-01,2000,4,1528.7385145177038
Rahata,carrot,Rahata:carrot,2016-11-01,1325,4,1297.275993247834
Rahata,cucumber,Rahata:cucumber,2014-09-01,938,3,942.7065972222222
Rahata,cucumber,Rahata:cucumber,2014-10-01,614,4,710.9565972222222
Rahata,cucumber,Rahata:cucumber,2014-11-01,1956,4,1943.9565972222222
Rahata,cucumber,Rahata:cucumber,2014-12-01,2240,4,2408.6649305555557
Rahata,cucumber,Rahata:cucumber,2015-01-01,1700,1,1862.748263888889
Rahata,cucumber,Rahata:cucumber,2015-02-01,1750,1,1131.498263888889
Rahata,cucumber,Rahata:cucumber,2015-03-01,970,1,887.4149305555555
Rahata,cucumber,Rahata:cucumber,2015-04-01,611,2,708.4565972222222
Rahata,cucumber,Rahata:cucumber,2015-05-01,700,2,521.5607638888888
Rahata,cucumber,Rahata:cucumber,2015-06-01,967,2,1102.0815972222222
Rahata,cucumber,Rahata:cucumber,2015-07-01,975,3,1043.4565972222222
Rahata,cucumber,Rahata:cucumber,2015-08-01,882,3,1039.498263888889
Rahata,cucumber,Rahata:cucumber,2015-09-01,1080,3,1084.7065972222222
Rahata,cucumber,Rahata:cucumber,2015-10-01,1067,4,1163.9565972222222
Rahata,cucumber,Rahata:cucumber,2015-11-01,1283,4,1270.9565972222222
Rahata,cucumber,Rahata:cucumber,2015-12-01,1233,4,1401.6649305555554
Rahata,cucumber,Rahata:cucumber,2016-01-01,1300,1,1462.748263888889
Rahata,cucumber,Rahata:cucumber,2016-02-01,2055,1,1436.498263888889
Rahata,cucumber,Rahata:cucumber,2016-03-01,1750,1,1667.4149305555557
Rahata,cucumber,Rahata:cucumber,2016-04-01,1733,2,1830.4565972222222
Rahata,cucumber,Rahata:cucumber,2016-05-01,2146,2,1967.560763888889
Rahata,cucumber,Rahata:cucumber,2016-06-01,2658,2,2793.081597222222
Rahata,cucumber,Rahata:cucumber,2016-07-01,750,3,818.4565972222222
Rahata,cucumber,Rahata:cucumber,2016-08-01,477,3,634.4982638888889
Rahata,cucumber,Rahata:cucumber,2016-09-01,570,3,574.7065972222222
Rahata,cucumber,Rahata:cucumber,2016-10-01,600,4,696.9565972222222
Rahata,cucumber,Rahata:cucumber,2016-11-01,775,4,762.9565972222222
Rahata,bitter gourd,Rahata:bitter gourd,2014-09-01,2400,3,3209.4305555555557
Rahata,bitter gourd,Rahata:bitter gourd,2014-10-01,1375,4,1820.6805555555557
Rahata,bitter gourd,Rahata:bitter gourd,2014-11-01,2355,4,2831.763888888889
Rahata,bitter gourd,Rahata:bitter gourd,2014-12-01,2775,4,2884.097222222222
Rahata,bitter gourd,Rahata:bitter gourd,2015-01-01,2000,1,1894.6805555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-02-01,3000,1,3079.347222222222
Rahata,bitter gourd,Rahata:bitter gourd,2015-03-01,3000,1,2325.0555555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-04-01,2671,2,2437.659722222222
Rahata,bitter gourd,Rahata:bitter gourd,2015-05-01,2375,2,1415.2430555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-06-01,2425,2,2092.5555555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-07-01,1963,3,2068.597222222222
Rahata,bitter gourd,Rahata:bitter gourd,2015-08-01,1764,3,2043.8888888888891
Rahata,bitter gourd,Rahata:bitter gourd,2015-09-01,1191,3,2000.4305555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-10-01,1525,4,1970.6805555555557
Rahata,bitter gourd,Rahata:bitter gourd,2015-11-01,1533,4,2009.7638888888891
Rahata,bitter gourd,Rahata:bitter gourd,2015-12-01,1950,4,2059.097222222222
Rahata,bitter gourd,Rahata:bitter gourd,2016-01-01,2250,1,2144.6805555555557
Rahata,bitter gourd,Rahata:bitter gourd,2016-03-01,2800,1,2236.347222222222
Rahata,bitter gourd,Rahata:bitter gourd,2016-05-01,3827,2,2125.0555555555557
Rahata,bitter gourd,Rahata:bitter gourd,2016-07-01,4285,3,1923.6597222222224
Rahata,bitter gourd,Rahata:bitter gourd,2016-08-01,1642,3,2867.2430555555557
Rahata,bitter gourd,Rahata:bitter gourd,2016-09-01,844,3,1824.5555555555557
Rahata,bitter gourd,Rahata:bitter gourd,2016-10-01,800,4,4390.597222222222
Rahata,bitter gourd,Rahata:bitter gourd,2016-11-01,1038,4,1921.8888888888891
Rahata,garlic,Rahata:garlic,2014-09-01,3277,3,3221.8095934690477
Rahata,garlic,Rahata:garlic,2014-10-01,3144,4,3044.235322847806
Rahata,garlic,Rahata:garlic,2014-11-01,2636,4,2114.879741485103
Rahata,garlic,Rahata:garlic,2014-12-01,2642,4,1618.1626329043838
Rahata,garlic,Rahata:garlic,2015-01-01,4045,1,4411.007190133722
Rahata,garlic,Rahata:garlic,2015-02-01,4158,1,5720.205127212685
